# wavelength flux fluxerr
# GROUPS UCSC,YSE
# SNID ztf24abcnhxx
# OBS_GROUP UCSC
# RA 321.33487499999995
# OBS_DATE 2024-09-02 08:30:06.86
# DEC 15.587611111111112
# INSTRUMENT KAST
# OBSERVER MIKE RICH K-RYAN HINDS JACOB WISE
# REDUCER K-RYAN HINDS
8.318490338501916995e+03 2.376304060458848399e-01 1.114966477361984711e-02
8.321020865818463790e+03 2.362782614656180891e-01 1.082564001435542406e-02
8.323551393135008766e+03 2.333490480481666685e-01 1.039431444948708642e-02
8.326081920451553742e+03 2.310974659701943712e-01 1.013255348972926483e-02
8.328612447768100537e+03 2.246498482268055319e-01 9.972819289841733034e-03
8.331142975084647333e+03 2.233024051894821338e-01 9.981022164372880742e-03
8.333673502401192309e+03 2.270964815266358627e-01 1.017020241703207872e-02
8.336204029717737285e+03 2.289045238662060500e-01 1.076385073198162998e-02
8.338734557034284080e+03 2.458453496832973817e-01 1.366652538112882696e-02
8.341265084350830875e+03 2.782234085191339634e-01 1.994025696280543603e-02
8.343795611667375852e+03 2.718047789625020472e-01 2.471105822874868768e-02
8.346326138983920828e+03 2.316493920440028942e-01 2.459139121243361301e-02
8.348856666300467623e+03 2.421262005485639301e-01 2.143676909629193758e-02
8.351387193617014418e+03 2.673439706862483223e-01 1.815016345880230905e-02
8.353917720933559394e+03 2.610732157017110477e-01 1.666830709002302402e-02
8.356448248250104371e+03 2.556046878256867938e-01 1.511480228985560489e-02
8.358978775566651166e+03 2.479520642214297077e-01 1.296733598132378089e-02
8.361509302883197961e+03 2.404370629870727083e-01 1.252797162602033686e-02
8.364039830199742937e+03 2.425726707021474138e-01 1.330589617312672931e-02
8.366570357516287913e+03 2.459201497027287686e-01 1.308568530880954012e-02
8.369100884832834709e+03 2.436414294318450247e-01 1.190042929373717057e-02
8.371631412149381504e+03 2.328009436852302716e-01 1.059650779919679361e-02
8.374161939465926480e+03 2.285858860506634616e-01 1.035297710453219992e-02
8.376692466782471456e+03 2.372586671590421192e-01 1.124646326233496967e-02
8.379222994099018251e+03 2.481844628954771315e-01 1.317809078997091328e-02
8.381753521415565046e+03 2.505597708001638946e-01 1.485820747311238782e-02
8.384284048732110023e+03 2.488712839554754475e-01 1.471335605201972048e-02
8.386814576048654999e+03 2.524009889725292166e-01 1.298608270826493057e-02
8.389345103365201794e+03 2.441379564423506732e-01 1.103012904868924671e-02
8.391875630681748589e+03 2.365532527101524840e-01 1.089610580667192338e-02
8.394406157998293565e+03 2.462553887295098609e-01 1.387189492311959038e-02
8.396936685314838542e+03 2.532038969779886184e-01 1.893324904072802434e-02
8.399467212631385337e+03 2.483458053636836971e-01 2.150054023565617367e-02
8.401997739947932132e+03 2.459209275212542734e-01 1.999678734271511868e-02
8.404528267264477108e+03 2.328080690636935013e-01 1.519731675291661338e-02
8.407058794581022084e+03 2.277438773701753461e-01 1.088879752375053987e-02
8.409589321897568880e+03 2.320038275073498801e-01 1.097157360910894219e-02
8.412119849214115675e+03 2.410837763253610155e-01 1.336142108123468744e-02
8.414650376530660651e+03 2.356251743636331164e-01 1.542852011866890916e-02
8.417180903847205627e+03 2.181850810611029035e-01 1.520464021250251749e-02
8.419711431163752422e+03 2.115143801811653901e-01 1.325205619383699844e-02
8.422241958480299218e+03 2.253382379574307981e-01 1.135908742582612298e-02
8.424772485796844194e+03 2.365643195542821431e-01 1.335566630974517263e-02
8.427303013113389170e+03 2.553518021696215001e-01 1.876992194361418176e-02
8.429833540429935965e+03 2.525447166598298598e-01 2.258121136325706019e-02
8.432364067746482760e+03 2.365412950925076807e-01 2.194993847229316855e-02
8.434894595063027737e+03 2.322137830318914964e-01 1.743332428020880759e-02
8.437425122379572713e+03 2.282855025771346469e-01 1.187631492790098935e-02
8.439955649696119508e+03 2.242228115284042866e-01 1.005117177908586984e-02
8.442486177012666303e+03 2.198492748978306544e-01 9.927933823121813661e-03
8.445016704329211279e+03 2.249634697875513845e-01 1.022883796513433634e-02
8.447547231645756256e+03 2.309382652557807614e-01 1.154364983847332854e-02
8.450077758962303051e+03 2.270224851146905309e-01 1.385621378147964058e-02
8.452608286278849846e+03 2.296026124035640825e-01 1.501407405595005934e-02
8.455138813595394822e+03 2.332021192582017510e-01 1.434614969982911555e-02
8.457669340911939798e+03 2.249797087852782318e-01 1.229026695760532424e-02
8.460199868228486594e+03 2.321632032060003681e-01 1.299075539696379657e-02
8.462730395545033389e+03 2.557635855229269950e-01 1.742916540068444736e-02
8.465260922861578365e+03 2.509681887842143411e-01 2.045872892438927934e-02
8.467791450178123341e+03 2.381289325651468058e-01 1.992700515848641607e-02
8.470321977494670136e+03 2.307068532865357291e-01 1.625408134505709409e-02
8.472852504811216932e+03 2.338174333316906384e-01 1.322444020639640741e-02
8.475383032127761908e+03 2.369939387111342222e-01 1.308206965066784251e-02
8.477913559444306884e+03 2.287446578512063178e-01 1.382050035819651877e-02
8.480444086760853679e+03 2.183414361399624026e-01 1.415647202332891499e-02
8.482974614077400474e+03 2.185411972242370937e-01 1.385584726216691764e-02
8.485505141393945451e+03 2.272397117822696488e-01 1.292287706566349476e-02
8.488035668710490427e+03 2.330099049320395743e-01 1.221220227272051123e-02
8.490566196027037222e+03 2.409887458245845160e-01 1.286785532628916331e-02
8.493096723343584017e+03 2.448729811476880458e-01 1.376137412486430796e-02
8.495627250660128993e+03 2.338117511827332295e-01 1.349489599372996444e-02
8.498157777976673970e+03 2.289511581077856017e-01 1.244748864443647081e-02
8.500688305293220765e+03 2.350854219794933642e-01 1.323028111908068280e-02
8.503218832609767560e+03 2.323977452435825597e-01 1.559357542282109252e-02
8.505749359926312536e+03 2.295744703896289707e-01 1.643627058130639126e-02
8.508279887242857512e+03 2.321985148954220091e-01 1.482344345013013494e-02
8.510810414559404308e+03 2.243408723300799046e-01 1.174036534978939277e-02
8.513340941875951103e+03 2.222373285678236055e-01 9.865413744954105307e-03
8.515871469192496079e+03 2.349880892057912840e-01 9.841794755392780508e-03
8.518401996509041055e+03 2.367322589515259423e-01 9.891507392277660779e-03
8.520932523825587850e+03 2.290453272082885461e-01 9.909300865688716251e-03
8.523463051142134645e+03 2.256200050712380001e-01 9.874888618856400221e-03
8.525993578458679622e+03 2.259173817081112923e-01 9.716163731250239063e-03
8.528524105775224598e+03 2.233213848104722288e-01 9.604974991319554720e-03
8.531054633091771393e+03 2.238722577075904496e-01 9.647879924510752506e-03
8.533585160408318188e+03 2.332891472548760115e-01 1.007886516953998036e-02
8.536115687724863164e+03 2.278893127867376578e-01 1.090952340405768571e-02
8.538646215041408141e+03 2.199200419111435600e-01 1.154248604846931994e-02
8.541176742357954936e+03 2.261132920301174576e-01 1.145290479618181131e-02
8.543707269674501731e+03 2.354936951739148021e-01 1.141581658354867690e-02
8.546237796991046707e+03 2.494980759961046290e-01 1.239167415622443973e-02
8.548768324307591683e+03 2.498358370943937201e-01 1.337889224000626473e-02
8.551298851624138479e+03 2.508038753913051644e-01 1.300591765742941351e-02
8.553829378940685274e+03 2.469349886243413228e-01 1.145450346697792811e-02
8.556359906257230250e+03 2.324941116891747761e-01 9.982726232322167506e-03
8.558890433573775226e+03 2.266107007948047758e-01 9.665816837984219159e-03
8.561420960890322021e+03 2.269699457715467217e-01 9.633146675061609460e-03
8.563951488206868817e+03 2.310698306471076491e-01 9.692247627643688079e-03
8.566482015523413793e+03 2.322085998219755865e-01 9.717180234745152745e-03
8.569012542839958769e+03 2.351209924545838992e-01 9.795202162493112097e-03
8.571543070156505564e+03 2.347963208080159625e-01 9.959123548813364826e-03
8.574073597473052359e+03 2.307795707585387768e-01 1.011825457727715157e-02
8.576604124789597336e+03 2.229305134795530607e-01 1.004309038297168839e-02
8.579134652106142312e+03 2.231547137804877345e-01 9.964028886949197888e-03
8.581665179422689107e+03 2.226070129633697103e-01 9.875275064307074621e-03
8.584195706739235902e+03 2.287142361540719926e-01 1.012745533593181237e-02
8.586726234055780878e+03 2.356509856826800586e-01 1.069120684367779427e-02
8.589256761372325855e+03 2.319758877075200620e-01 1.096415325527242031e-02
8.591787288688872650e+03 2.308260209444499556e-01 1.095156242162009103e-02
8.594317816005419445e+03 2.300732890422852450e-01 1.102231336425779119e-02
8.596848343321964421e+03 2.312266900071062170e-01 1.141351079228960022e-02
8.599378870638509397e+03 2.305703159522176915e-01 1.132494495023484739e-02
8.601909397955056193e+03 2.357123289983884817e-01 1.077903020078620558e-02
8.604439925271602988e+03 2.241555512718714227e-01 1.027226171052116402e-02
8.606970452588147964e+03 2.211538689782177047e-01 1.040562292649862414e-02
8.609500979904692940e+03 2.282388414486667405e-01 1.114690027692582554e-02
8.612031507221239735e+03 2.371612416046982030e-01 1.235457775600084032e-02
8.614562034537786531e+03 2.343670453275753796e-01 1.378852847638842478e-02
8.617092561854331507e+03 2.321776923101016576e-01 1.549612914283907995e-02
8.619623089170876483e+03 2.343058252911189854e-01 1.718627886168088217e-02
8.622153616487423278e+03 2.317481753277484124e-01 1.874666773685543936e-02
8.624684143803970073e+03 2.325668531160322849e-01 1.998789368584024534e-02
8.627214671120515050e+03 2.489973492034615321e-01 2.081564079100603135e-02
8.629745198437060026e+03 2.652591170180698676e-01 2.112971981532651977e-02
8.632275725753606821e+03 2.565815168987519712e-01 2.081749047179535378e-02
8.634806253070153616e+03 2.596255688555296204e-01 1.984800447522330410e-02
8.637336780386698592e+03 2.679506439345016866e-01 1.829492708814160068e-02
8.639867307703243569e+03 2.601089725810533659e-01 1.636785441056910761e-02
8.642397835019790364e+03 2.495634140920726385e-01 1.458464954275810223e-02
8.644928362336337159e+03 2.412288899969821654e-01 1.404008110518447858e-02
8.647458889652882135e+03 2.506087064032201384e-01 1.548642510677267561e-02
8.649989416969427111e+03 2.642084725309892801e-01 1.771459468292777353e-02
8.652519944285973907e+03 2.697826776475713562e-01 1.942217654682426575e-02
8.655050471602520702e+03 2.823018485470161765e-01 2.033769554001375185e-02
8.657580998919065678e+03 2.865875591608936790e-01 2.073172507230338149e-02
8.660111526235610654e+03 2.922172138812358377e-01 2.077067657975441642e-02
8.662642053552157449e+03 3.037876194252693840e-01 2.047995028959612163e-02
8.665172580868704244e+03 2.828639091458050037e-01 2.009050763860497149e-02
8.667703108185249221e+03 2.542370208692933953e-01 1.931947038458796395e-02
8.670233635501794197e+03 2.469815270617970460e-01 1.856738844308755687e-02
8.672764162818340992e+03 2.536786002762760339e-01 1.765912065563239597e-02
8.675294690134887787e+03 2.584872087303399790e-01 1.684856736080235506e-02
8.677825217451432763e+03 2.426740284041140616e-01 1.569659578656470988e-02
8.680355744767977740e+03 2.393371325306700714e-01 1.493972611875228965e-02
8.682886272084524535e+03 2.519847189156142475e-01 1.409497261116063847e-02
8.685416799401071330e+03 2.537187787620756030e-01 1.346660264146825464e-02
8.687947326717616306e+03 2.387737945912938864e-01 1.251307076433111343e-02
8.690477854034161282e+03 2.443228794340717436e-01 1.209639641586780431e-02
8.693008381350708078e+03 2.535389803702351452e-01 1.163389618572120698e-02
8.695538908667254873e+03 2.485452869868532977e-01 1.138901208795414441e-02
8.698069435983799849e+03 2.484929381891996802e-01 1.133077206093670991e-02
8.700599963300344825e+03 2.420000037736089737e-01 1.113275387340313845e-02
8.703130490616891620e+03 2.368302290404011023e-01 1.097631203665811253e-02
8.705661017933438416e+03 2.284754671564609985e-01 1.076693282474455726e-02
8.708191545249983392e+03 2.279069364817904730e-01 1.064919440612445943e-02
8.710722072566528368e+03 2.209399283735660746e-01 1.031914757586492072e-02
8.713252599883075163e+03 2.179975150622905089e-01 9.855010610099780577e-03
8.715783127199621958e+03 2.279082900589156635e-01 9.722127043036777813e-03
8.718313654516166935e+03 2.244844641365884297e-01 9.625458764332442754e-03
8.720844181832711911e+03 2.187229438194980835e-01 9.592279850959775298e-03
8.723374709149258706e+03 2.115336157702061015e-01 9.564532343875730563e-03
8.725905236465805501e+03 2.179800066417914295e-01 9.671285430452770601e-03
8.728435763782350477e+03 2.278231091160180799e-01 9.754702850304792366e-03
8.730966291098895454e+03 2.229203326157856990e-01 9.595438836175597050e-03
8.733496818415442249e+03 2.149134429243692579e-01 9.562676825938028896e-03
8.736027345731989044e+03 2.115812888591367125e-01 9.640489644508929215e-03
8.738557873048534020e+03 2.149298554578693843e-01 9.817905954914352487e-03
8.741088400365078996e+03 2.255285684062939555e-01 9.943167052461608993e-03
8.743618927681625792e+03 2.352090941448951034e-01 9.976516948012751143e-03
8.746149454998172587e+03 2.294297171121104095e-01 9.883849783396635863e-03
8.748679982314717563e+03 2.277137937459664530e-01 9.872494704570293489e-03
8.751210509631262539e+03 2.338010248512327194e-01 1.004376080247563856e-02
8.753741036947809334e+03 2.382658738091970874e-01 1.114338557456647123e-02
8.756271564264356130e+03 2.406376065416186982e-01 1.467809829448282061e-02
8.758802091580901106e+03 2.614220154531735618e-01 1.942959134176679495e-02
8.761332618897446082e+03 2.709491137316173970e-01 2.240536034053024553e-02
8.763863146213992877e+03 2.476934473670300008e-01 2.389665789932726020e-02
8.766393673530539672e+03 2.314050471427902267e-01 2.419188442670594519e-02
8.768924200847084649e+03 2.446977301188504594e-01 2.286294746498222785e-02
8.771454728163629625e+03 2.595639009892324323e-01 2.032336590962994724e-02
8.773985255480176420e+03 2.693708351599744533e-01 1.990908108434897780e-02
8.776515782796723215e+03 2.618396359714270649e-01 2.226873409001466075e-02
8.779046310113268191e+03 2.554201582449796559e-01 2.286252668841473601e-02
8.781576837429813168e+03 2.595192083455423182e-01 1.946108141110110615e-02
8.784107364746359963e+03 2.521342631441340076e-01 1.410171494787445037e-02
8.786637892062906758e+03 2.477015941531178767e-01 1.235412325778434059e-02
8.789168419379451734e+03 2.525823198268296599e-01 1.430705058081701772e-02
8.791698946695996710e+03 2.449629846465422867e-01 1.522335781721483733e-02
8.794229474012543506e+03 2.398594416281537578e-01 1.397606288549354571e-02
8.796760001329090301e+03 2.412969160604326313e-01 1.162483385630596298e-02
8.799290528645635277e+03 2.397686368747655727e-01 9.964768089724835784e-03
8.801821055962180253e+03 2.385437829376044483e-01 9.749838904692220698e-03
8.804351583278727048e+03 2.307276610819369855e-01 9.832815389460606084e-03
8.806882110595273844e+03 2.266471097597343165e-01 1.009844924652218527e-02
8.809412637911818820e+03 2.349912831905097144e-01 1.046907195899861656e-02
8.811943165228363796e+03 2.452235865144768712e-01 1.055534033478953103e-02
8.814473692544910591e+03 2.408360363667434723e-01 1.018842929448464732e-02
8.817004219861457386e+03 2.314464032678761329e-01 9.825278233714115558e-03
8.819534747178002362e+03 2.317991121735137883e-01 1.110882491928084741e-02
8.822065274494547339e+03 2.625005748402721162e-01 1.704548596837520205e-02
8.824595801811094134e+03 2.905350345296688896e-01 2.556980050892617221e-02
8.827126329127640929e+03 2.639317440839438755e-01 2.993669764545402526e-02
8.829656856444185905e+03 2.363412326820920617e-01 2.820043779721880320e-02
8.832187383760730881e+03 2.303007669651288558e-01 2.363000358045980881e-02
8.834717911077277677e+03 2.286233972985023677e-01 2.075491956953348649e-02
8.837248438393824472e+03 2.259295798930387178e-01 2.032000630118639337e-02
8.839778965710369448e+03 2.434445956187160365e-01 1.782297433952335919e-02
8.842309493026914424e+03 2.411154080082777984e-01 1.351883209230267738e-02
8.844840020343461219e+03 2.385001227390572964e-01 1.174905870424166818e-02
8.847370547660008015e+03 2.336594650785255023e-01 1.306449809748653525e-02
8.849901074976552991e+03 2.241075657130120469e-01 1.383507840827560322e-02
8.852431602293097967e+03 2.173082338168605132e-01 1.300664583654995501e-02
8.854962129609644762e+03 2.220535626205110413e-01 1.139025646131983267e-02
8.857492656926191557e+03 2.207415312632375060e-01 1.021801891679387925e-02
8.860023184242736534e+03 2.271546012050974228e-01 1.062579349304011711e-02
8.862553711559281510e+03 2.439064369632035212e-01 1.256697893312781408e-02
8.865084238875828305e+03 2.483327901053058173e-01 1.572736914367134017e-02
8.867614766192375100e+03 2.418623226527817638e-01 1.735679604183301000e-02
8.870145293508920076e+03 2.465695490408724433e-01 1.631955970603191433e-02
8.872675820825465053e+03 2.493486498036631971e-01 1.323373820790702850e-02
8.875206348142011848e+03 2.382700821515284506e-01 1.044415004174110810e-02
8.877736875458558643e+03 2.331218936936435282e-01 1.022275053695784024e-02
8.880267402775103619e+03 2.339447148279510946e-01 1.341116545835073851e-02
8.882797930091648595e+03 2.528957302743294333e-01 2.022082961945499691e-02
8.885328457408195391e+03 2.723646790203804180e-01 2.516260862845829185e-02
8.887858984724742186e+03 2.785593283085974203e-01 2.487079910909703942e-02
8.890389512041287162e+03 2.701322960964844255e-01 1.968884256891056256e-02
8.892920039357832138e+03 2.496882074088165870e-01 1.316497009407897878e-02
8.895450566674378933e+03 2.420178554072935084e-01 1.118664622183798869e-02
8.897981093990925729e+03 2.430634827922533159e-01 1.282175047833752912e-02
8.900511621307470705e+03 2.599141100587651909e-01 1.650496293274352280e-02
8.903042148624015681e+03 2.607531583231598726e-01 1.875688071799868489e-02
8.905572675940562476e+03 2.424378128381112218e-01 1.805336346820111265e-02
8.908103203257109271e+03 2.480517936234605814e-01 1.487205455594649457e-02
8.910633730573654248e+03 2.468116093189285098e-01 1.184302847355918863e-02
8.913164257890199224e+03 2.379962882127802659e-01 1.272714602845260827e-02
8.915694785206746019e+03 2.534459126982883670e-01 1.900910747425415062e-02
8.918225312523292814e+03 2.612788297465490350e-01 2.565282201265231196e-02
8.920755839839837790e+03 2.505588669050314854e-01 2.731286311978193757e-02
8.923286367156382767e+03 2.398873716565872449e-01 2.344485507913545222e-02
8.925816894472929562e+03 2.393696831597499075e-01 1.623055839605589551e-02
8.928347421789476357e+03 2.463013641362356010e-01 1.202478177624323637e-02
8.930877949106021333e+03 2.524826155679136819e-01 1.152651133519641893e-02
8.933408476422566309e+03 2.495860559507881993e-01 1.124613360867293861e-02
8.935939003739113105e+03 2.444072142444053408e-01 1.123725533177311227e-02
8.938469531055659900e+03 2.479732699760169301e-01 1.299779450830355378e-02
8.941000058372204876e+03 2.584711341396220829e-01 1.629291182030354751e-02
8.943530585688749852e+03 2.689869030863269450e-01 1.837591008331476358e-02
8.946061113005296647e+03 2.682052220726660052e-01 1.758748279460667363e-02
8.948591640321843443e+03 2.495915089256473818e-01 1.434255540173806805e-02
8.951122167638388419e+03 2.398980953804243643e-01 1.265733670170846904e-02
8.953652694954933395e+03 2.623390567922077588e-01 1.761825210672639253e-02
8.956183222271480190e+03 2.822358037510814266e-01 2.440548876305368917e-02
8.958713749588026985e+03 2.911780078641871272e-01 2.654944512570385495e-02
8.961244276904571961e+03 2.906729399790128898e-01 2.389182019777717075e-02
8.963774804221116938e+03 2.613982761685436085e-01 1.823285494876544441e-02
8.966305331537663733e+03 2.468021726237817626e-01 1.289922048384909391e-02
8.968835858854210528e+03 2.582806653787420026e-01 1.197957114524542642e-02
8.971366386170755504e+03 2.496263825583751039e-01 1.160973534187851111e-02
8.973896913487300480e+03 2.432166105914756460e-01 1.143792701996875112e-02
8.976427440803847276e+03 2.552589457464554124e-01 1.148911912881796400e-02
8.978957968120394071e+03 2.581229112657059122e-01 1.155546655854321203e-02
8.981488495436939047e+03 2.648901327640527659e-01 1.220704529749884124e-02
8.984019022753484023e+03 2.643025962293991116e-01 1.409443066287275996e-02
8.986549550070030818e+03 2.755743480910941012e-01 1.776916060918301218e-02
8.989080077386577614e+03 2.910496999289418629e-01 2.133768275415941565e-02
8.991610604703122590e+03 2.829686131751220080e-01 2.059923474366052304e-02
8.994141132019667566e+03 2.837307219617128951e-01 1.565525394891369160e-02
8.996671659336214361e+03 2.771000808703665830e-01 1.529996675840119939e-02
8.999202186652761156e+03 2.748321140744465763e-01 1.986546741462356588e-02
9.001732713969306133e+03 2.855056172737872044e-01 2.326948522112936776e-02
