x y
9342.03650 6.06900e-18
9343.30800 6.08426e-18
9344.57940 6.10022e-18
9345.85090 6.11690e-18
9347.12230 6.13431e-18
9348.39380 6.15247e-18
9349.66520 6.17140e-18
9350.93660 6.19112e-18
9352.20810 6.21163e-18
9353.47950 6.23297e-18
9354.75100 6.25514e-18
9356.02240 6.27816e-18
9357.29390 6.30205e-18
9358.56530 6.32682e-18
9359.83680 6.35250e-18
9361.10820 6.37910e-18
9362.37970 6.40663e-18
9363.65110 6.43512e-18
9364.92250 6.46457e-18
9366.19400 6.49501e-18
9367.46540 6.52645e-18
9368.73690 6.55892e-18
9370.00830 6.59242e-18
9371.27980 6.62697e-18
9372.55120 6.66259e-18
9373.82270 6.69930e-18
9375.09410 6.73711e-18
9376.36560 6.77605e-18
9377.63700 6.81612e-18
9378.90840 6.85734e-18
9380.17990 6.89974e-18
9381.45130 6.94332e-18
9382.72280 6.98811e-18
9383.99420 7.03412e-18
9385.26570 7.08136e-18
9386.53710 7.12986e-18
9387.80860 7.17964e-18
9389.08000 7.23070e-18
9390.35150 7.28306e-18
9391.62290 7.33675e-18
9392.89430 7.39178e-18
9394.16580 7.44816e-18
9395.43720 7.50591e-18
9396.70870 7.56505e-18
9397.98010 7.62560e-18
9399.25160 7.68757e-18
9400.52300 7.75098e-18
9401.79450 7.81585e-18
9403.06590 7.88219e-18
9404.33730 7.95002e-18
9405.60880 8.01935e-18
9406.88020 8.09021e-18
9408.15170 8.16261e-18
9409.42310 8.23656e-18
9410.69460 8.31209e-18
9411.96600 8.38921e-18
9413.23750 8.46794e-18
9414.50890 8.54829e-18
9415.78040 8.63028e-18
9417.05180 8.71393e-18
9418.32320 8.79925e-18
9419.59470 8.88626e-18
9420.86610 8.97499e-18
9422.13760 9.06543e-18
9423.40900 9.15762e-18
9424.68050 9.25157e-18
9425.95190 9.34729e-18
9427.22340 9.44480e-18
9428.49480 9.54412e-18
9429.76630 9.64527e-18
9431.03770 9.74826e-18
9432.30910 9.85310e-18
9433.58060 9.95983e-18
9434.85200 1.00684e-17
9436.12350 1.01790e-17
9437.39490 1.02914e-17
9438.66640 1.04058e-17
9439.93780 1.05222e-17
9441.20930 1.06405e-17
9442.48070 1.07608e-17
9443.75220 1.08832e-17
9445.02360 1.10075e-17
9446.29500 1.11339e-17
9447.56650 1.12624e-17
9448.83790 1.13929e-17
9450.10940 1.15256e-17
9451.38080 1.16603e-17
9452.65230 1.17972e-17
9453.92370 1.19362e-17
9455.19520 1.20774e-17
9456.46660 1.22207e-17
9457.73810 1.23663e-17
9459.00950 1.25140e-17
9460.28090 1.26640e-17
9461.55240 1.28163e-17
9462.82380 1.29708e-17
9464.09530 1.31275e-17
9465.36670 1.32866e-17
9466.63820 1.34480e-17
9467.90960 1.36117e-17
