# wavelength(um) flux(mJy)
6.118041470141940552e-01 2.003595750882333076e-02
6.119009459226629755e-01 2.057963146625882769e-02
6.119977448311330059e-01 2.226410827668300063e-02
6.120945437396020372e-01 2.112273731422592560e-02
6.121913426480720677e-01 1.858306569430849195e-02
6.122881415565409879e-01 1.660222503536893171e-02
6.123849404650100192e-01 1.656514080008572240e-02
6.124817393734800497e-01 1.892261624216857660e-02
6.125785382819490810e-01 1.942000556704191749e-02
6.126753371904181122e-01 1.886872146544378223e-02
6.127721360988880317e-01 2.009452505669222927e-02
6.128689350073569519e-01 2.133250258170759153e-02
6.129657339158259832e-01 2.189706174520027193e-02
6.130625328242960137e-01 2.064919050033306447e-02
6.131593317327650450e-01 1.806249461059184630e-02
6.132561306412350755e-01 1.709707592505083779e-02
6.133529295497039957e-01 2.025405471689571690e-02
6.134497284581730270e-01 1.964646600697495318e-02
6.135465273666430575e-01 1.781942863415751643e-02
6.136433262751120887e-01 2.152803763744413207e-02
6.137401251835821192e-01 2.209682283426516944e-02
6.138369240920510395e-01 1.949955000951126768e-02
6.139337230005199597e-01 1.889305988790378893e-02
6.140305219089899902e-01 1.658091141697201273e-02
6.141273208174590215e-01 1.652793925496974861e-02
6.142241197259280527e-01 2.032748185184368034e-02
6.143209186343980832e-01 2.189947827424619867e-02
6.144177175428670035e-01 2.128244678325078021e-02
6.145145164513360347e-01 2.168746509400115360e-02
6.146113153598060652e-01 2.053998896615795780e-02
6.147081142682750965e-01 1.876790551182373409e-02
6.148049131767450159e-01 1.831372704436619661e-02
6.149017120852140472e-01 2.068534110214850785e-02
6.149985109936829675e-01 2.315534069584577678e-02
6.150953099021529979e-01 2.243615230091149104e-02
6.151921088106220292e-01 2.107285782454958525e-02
6.152889077190920597e-01 2.142976574036540433e-02
6.153857066275610910e-01 2.435285653373239073e-02
6.154825055360300112e-01 2.396601382840226127e-02
6.155793044445000417e-01 2.246498155280667042e-02
6.156761033529690730e-01 2.283177130727049448e-02
6.157729022614389924e-01 2.314026317249068612e-02
6.158697011699080237e-01 2.194474645240313687e-02
6.159665000783770550e-01 2.034248696346906485e-02
6.160632989868469744e-01 2.236145815390053540e-02
6.161600978953160057e-01 2.592929215651373562e-02
6.162568968037850370e-01 2.572740884655345603e-02
6.163536957122550675e-01 2.354799652632688298e-02
6.164504946207240987e-01 2.187855682098777468e-02
6.165472935291940182e-01 2.296398574844405252e-02
6.166440924376630495e-01 2.529633925782296885e-02
6.167408913461319697e-01 2.625354779955994811e-02
6.168376902546020002e-01 2.868531069598619088e-02
6.169344891630710315e-01 3.047746814221340833e-02
6.170312880715400627e-01 2.993972287796154222e-02
6.171280869800099822e-01 2.711069700332214769e-02
6.172248858884790135e-01 2.550329863056743224e-02
6.173216847969490439e-01 2.408037382947486940e-02
6.174184837054180752e-01 2.539380787713200680e-02
6.175152826138871065e-01 2.930482013867020952e-02
6.176120815223570260e-01 2.721677357318025292e-02
6.177088804308259462e-01 2.887773555323872032e-02
6.178056793392949775e-01 2.797725446490793508e-02
6.179024782477650080e-01 2.767138213645181297e-02
6.179992771562340392e-01 2.569735255008478991e-02
6.180960760647030705e-01 2.583457560292312660e-02
6.181928749731729900e-01 2.701282727512200124e-02
6.182896738816420212e-01 2.636577071327563665e-02
6.183864727901120517e-01 2.820898931330668644e-02
6.184832716985810830e-01 2.775594602620690132e-02
6.185800706070501143e-01 2.717323179645456457e-02
6.186768695155200337e-01 2.772871518826133114e-02
6.187736684239889540e-01 2.578170534957721985e-02
6.188704673324589844e-01 2.692929671244541356e-02
6.189672662409280157e-01 2.768771521194881777e-02
6.190640651493970470e-01 2.796994102989069225e-02
6.191608640578670775e-01 3.013291807650300344e-02
6.192576629663359977e-01 3.206945823818554281e-02
6.193544618748050290e-01 3.116072095007158330e-02
6.194512607832750595e-01 3.216975156930171331e-02
6.195480596917440907e-01 2.846215483250314968e-02
6.196448586002140102e-01 2.795604330633193538e-02
6.197416575086830415e-01 2.726822552773932110e-02
6.198384564171519617e-01 2.935461899216625092e-02
6.199352553256219922e-01 3.099139741259065647e-02
6.200320542340910235e-01 3.227043550822775858e-02
6.201288531425600548e-01 3.087095044811195843e-02
6.202256520510300852e-01 2.956339136346124163e-02
6.203224509594990055e-01 2.647186333403570013e-02
6.204192498679690360e-01 2.713242758285125747e-02
6.205160487764380672e-01 3.145048821283255580e-02
6.206128476849069875e-01 3.221843710348398088e-02
6.207096465933770180e-01 3.230830689307013365e-02
6.208064455018460492e-01 3.229631286274912277e-02
6.209032444103159687e-01 3.047312261755253868e-02
6.210000433187850000e-01 3.063713802464123476e-02
6.210968422272540312e-01 3.525577015342780396e-02
6.211936411357240617e-01 3.620730035578497569e-02
6.212904400441930930e-01 3.425999709377296198e-02
6.213872389526620132e-01 3.259860315681824966e-02
6.214840378611320437e-01 3.234341946697848885e-02
6.215808367696009640e-01 3.170114306130560056e-02
6.216776356780709945e-01 3.100933604576134803e-02
6.217744345865400257e-01 3.190587972687444068e-02
6.218712334950090570e-01 3.363001837574577241e-02
6.219680324034789765e-01 3.423694895269799310e-02
6.220648313119480077e-01 3.511873789437528620e-02
6.221616302204170390e-01 3.455642324017134392e-02
6.222584291288870695e-01 3.672726070051329089e-02
6.223552280373561008e-01 3.767947450392412218e-02
6.224520269458260202e-01 3.511103649217318934e-02
6.225488258542949405e-01 3.519532053656655030e-02
6.226456247627639717e-01 3.335421966924917436e-02
6.227424236712340022e-01 2.981941861612809677e-02
6.228392225797030335e-01 3.496667722843876253e-02
6.229360214881730640e-01 4.052157665904714684e-02
6.230328203966419842e-01 3.853243376574058687e-02
6.231296193051110155e-01 3.794068672384276475e-02
6.232264182135810460e-01 3.973329862009030572e-02
6.233232171220500772e-01 3.566696263777302534e-02
6.234200160305191085e-01 3.243774080406829075e-02
6.235168149389890280e-01 3.462603009855119013e-02
6.236136138474579482e-01 3.624189160774824586e-02
6.237104127559279787e-01 3.441525192806156597e-02
6.238072116643970100e-01 3.487448789113344050e-02
6.239040105728660413e-01 3.474378530053768427e-02
6.240008094813350725e-01 3.465271350238986747e-02
6.240976083898049920e-01 3.675305676236345631e-02
6.241944072982740233e-01 3.631024247902321644e-02
6.242912062067440537e-01 3.431878822333461060e-02
6.243880051152130850e-01 3.301793900520613723e-02
6.244848040236821163e-01 3.391690078487896720e-02
6.245816029321520357e-01 3.750634725742181541e-02
6.246784018406209560e-01 3.867522259934376427e-02
6.247752007490909865e-01 3.670260358234588016e-02
6.248719996575600177e-01 3.582589906422110893e-02
6.249687985660290490e-01 3.705567119703095241e-02
6.250655974744990795e-01 3.629351777389392547e-02
6.251623963829679997e-01 3.497814599216143155e-02
6.252591952914370310e-01 3.745116763906657098e-02
6.253559941999070615e-01 4.022596949511773184e-02
6.254527931083760928e-01 3.778931550197420913e-02
6.255495920168460122e-01 3.782258318169853806e-02
6.256463909253150435e-01 3.918876246329942165e-02
6.257431898337839637e-01 4.137144268487517873e-02
6.258399887422539942e-01 4.231084929047088800e-02
6.259367876507230255e-01 4.219607962917006072e-02
6.260335865591930560e-01 3.897760734692602702e-02
6.261303854676620873e-01 3.552893342406270027e-02
6.262271843761310075e-01 3.738637307098182511e-02
6.263239832846010380e-01 3.776060338484515250e-02
6.264207821930700693e-01 3.398635115517551625e-02
6.265175811015389895e-01 3.312070965550441282e-02
6.266143800100090200e-01 3.604125487186420757e-02
6.267111789184780513e-01 3.524566716351043572e-02
6.268079778269479707e-01 3.957300869690595635e-02
6.269047767354170020e-01 4.462596429972300049e-02
6.270015756438860333e-01 4.398057623750823569e-02
6.270983745523560637e-01 4.098928933220863380e-02
6.271951734608250950e-01 4.309418932011749304e-02
6.272919723692940153e-01 4.316052077566784329e-02
6.273887712777640457e-01 4.292933313153548397e-02
6.274855701862329660e-01 4.778857021037375558e-02
6.275823690947029965e-01 4.833784404090252923e-02
6.276791680031720277e-01 4.488041789228893602e-02
6.277759669116410590e-01 4.417464454069131019e-02
6.278727658201109785e-01 4.264486895432453156e-02
6.279695647285800097e-01 3.979420512734957449e-02
6.280663636370490410e-01 4.549530588647689860e-02
6.281631625455190715e-01 5.202430338762053380e-02
6.282599614539881028e-01 4.640828806408512502e-02
6.283567603624580222e-01 4.541722329750643578e-02
6.284535592709269425e-01 5.330092354425600143e-02
6.285503581793959738e-01 5.459961326671296938e-02
6.286471570878660042e-01 5.071443433674331647e-02
6.287439559963350355e-01 4.911127207040497794e-02
6.288407549048050660e-01 5.336222276800992731e-02
6.289375538132739862e-01 5.853067830107264169e-02
6.290343527217430175e-01 5.582346706971338252e-02
6.291311516302130480e-01 5.014305186474307674e-02
6.292279505386820793e-01 5.116285466877975446e-02
6.293247494471511105e-01 5.745003432847945596e-02
6.294215483556210300e-01 6.464639193637802816e-02
6.295183472640899502e-01 6.028940479381821732e-02
6.296151461725599807e-01 3.517065806122376959e-02
6.297119450810290120e-01 4.254587406366117097e-02
6.298087439894980433e-01 6.108684354620215473e-02
6.299055428979680737e-01 7.634119092560398556e-02
6.300023418064369940e-01 9.047065538469645229e-02
6.300991407149060253e-01 7.504079741440949913e-02
6.301959396233760557e-01 4.666902954085953154e-02
6.302927385318450870e-01 4.779584166590025024e-02
6.303895374403140073e-01 7.083909754952119608e-02
6.304863363487840378e-01 8.625855050552942715e-02
6.305831352572529580e-01 9.357077595251345192e-02
6.306799341657229885e-01 1.013923900802605610e-01
6.307767330741920198e-01 1.129400284490655743e-01
6.308735319826610510e-01 1.198152738920691546e-01
6.309703308911310815e-01 1.211631231748710597e-01
6.310671297996000018e-01 1.291329447360771987e-01
6.311639287080700322e-01 1.401787077112306434e-01
6.312607276165390635e-01 1.388685939126610980e-01
6.313575265250079838e-01 1.343635456620289326e-01
6.314543254334780142e-01 1.336922266626978106e-01
6.315511243419470455e-01 1.323426093491755218e-01
6.316479232504159658e-01 1.286462156930736345e-01
6.317447221588859962e-01 1.301708435310341694e-01
6.318415210673550275e-01 1.301110619742325281e-01
6.319383199758250580e-01 1.275159842522007314e-01
6.320351188842940893e-01 1.270692626363892075e-01
6.321319177927630095e-01 1.285263783775887070e-01
6.322287167012330400e-01 1.338831677323587821e-01
6.323255156097019603e-01 1.387014227921240794e-01
6.324223145181709915e-01 1.361925053009891418e-01
6.325191134266410220e-01 1.390884185896623104e-01
6.326159123351100533e-01 1.393349957218634472e-01
6.327127112435799727e-01 1.353916373243798377e-01
6.328095101520490040e-01 1.336684732779900575e-01
6.329063090605180353e-01 1.315038564274847721e-01
6.330031079689880658e-01 1.284185642707739161e-01
6.330999068774570970e-01 1.283044488865758559e-01
6.331967057859260173e-01 1.280477779903679836e-01
6.332935046943959367e-01 1.259190807939895296e-01
6.333903036028649680e-01 1.256724846740700785e-01
6.334871025113349985e-01 1.253951017218680741e-01
6.335839014198040298e-01 1.235066695145143750e-01
6.336807003282730610e-01 1.208962515703314727e-01
6.337774992367430915e-01 1.157427230570975685e-01
6.338742981452120118e-01 1.165872632724883895e-01
6.339710970536820422e-01 1.123761615618463772e-01
6.340678959621510735e-01 1.052772856822730002e-01
6.341646948706201048e-01 1.048021532803132400e-01
6.342614937790900242e-01 1.027950636502415194e-01
6.343582926875589445e-01 9.958452615740108482e-02
6.344550915960279758e-01 9.647192826595350768e-02
6.345518905044980063e-01 9.251737918323919840e-02
6.346486894129670375e-01 9.218829963302525854e-02
6.347454883214370680e-01 9.391456226515623729e-02
6.348422872299060993e-01 9.560439286540506343e-02
6.349390861383750195e-01 9.376908452687590656e-02
6.350358850468450500e-01 8.875541692116807602e-02
6.351326839553140813e-01 8.299121520127980545e-02
6.352294828637830015e-01 8.210421185454790105e-02
6.353262817722530320e-01 8.343929953201784100e-02
6.354230806807220633e-01 8.340101501129873474e-02
6.355198795891919827e-01 8.491765721266424094e-02
6.356166784976610140e-01 8.217905101001563017e-02
6.357134774061300453e-01 7.788987530522852032e-02
6.358102763146000758e-01 7.812633195884392812e-02
6.359070752230691070e-01 7.813352169911248757e-02
6.360038741315380273e-01 8.059977053907599331e-02
6.361006730400080578e-01 8.157054270314879896e-02
6.361974719484769780e-01 7.883857313466624550e-02
6.362942708569470085e-01 7.723935932197008303e-02
6.363910697654160398e-01 7.267355150973307809e-02
6.364878686738850710e-01 7.038126095871549692e-02
6.365846675823549905e-01 7.122173558152807005e-02
6.366814664908240218e-01 6.745868501042213972e-02
6.367782653992930531e-01 7.080404540537353630e-02
6.368750643077630835e-01 7.235980658652167719e-02
6.369718632162321148e-01 7.274777890287741078e-02
6.370686621247020343e-01 7.258285265412503517e-02
6.371654610331709545e-01 7.380370883111117553e-02
6.372622599416399858e-01 7.262751138535251949e-02
6.373590588501100163e-01 7.229358570400971906e-02
6.374558577585790475e-01 7.457960035483675310e-02
6.375526566670480788e-01 7.672772626121425465e-02
6.376494555755179983e-01 7.819961612371764681e-02
6.377462544839870295e-01 8.236407657048157305e-02
6.378430533924570600e-01 8.245375844790159281e-02
6.379398523009260913e-01 8.032082521144121023e-02
6.380366512093951226e-01 7.894913714265043569e-02
6.381334501178650420e-01 7.662285080742696486e-02
6.382302490263339623e-01 7.534858078636912093e-02
6.383270479348029935e-01 7.753850042729880376e-02
6.384238468432730240e-01 8.110004449690479122e-02
6.385206457517420553e-01 8.038849638445398627e-02
6.386174446602120858e-01 7.653011032535374236e-02
6.387142435686810060e-01 7.651744545706294642e-02
6.388110424771500373e-01 7.580489922050187568e-02
6.389078413856200678e-01 7.558590796934977485e-02
6.390046402940890991e-01 7.721488839844448115e-02
6.391014392025580193e-01 7.693774768892161497e-02
6.391982381110280498e-01 7.429461973904856464e-02
6.392950370194969700e-01 7.360175174071202642e-02
6.393918359279670005e-01 7.280892255576719430e-02
6.394886348364360318e-01 7.046447314973276754e-02
6.395854337449050631e-01 6.892013944174711637e-02
6.396822326533750935e-01 6.782852172186067119e-02
6.397790315618440138e-01 6.777432714205966491e-02
6.398758304703130451e-01 6.570755641864234331e-02
6.399726293787830755e-01 6.563137826254177021e-02
6.400694282872519958e-01 6.705616368650828274e-02
6.401662271957220263e-01 6.347067836646401451e-02
6.402630261041910575e-01 5.941248233883564267e-02
6.403598250126599778e-01 5.945517692725574982e-02
6.404566239211300083e-01 6.320744968479484471e-02
6.405534228295990395e-01 6.405474911120033477e-02
6.406502217380690700e-01 6.037507626069868460e-02
6.407470206465381013e-01 5.968340632271288554e-02
6.408438195550070215e-01 5.851935679032597981e-02
6.409406184634770520e-01 6.061450356837139175e-02
6.410374173719459723e-01 6.112203242137195097e-02
6.411342162804160028e-01 5.589486884361197228e-02
6.412310151888850340e-01 5.403719126506083964e-02
6.413278140973540653e-01 5.765156014988571942e-02
6.414246130058239848e-01 5.661299173386821759e-02
6.415214119142930160e-01 5.422702588259603607e-02
6.416182108227620473e-01 5.126345669658551041e-02
6.417150097312320778e-01 4.907719594726839968e-02
6.418118086397011091e-01 5.182878372176003695e-02
6.419086075481700293e-01 5.629526625308672871e-02
6.420054064566399488e-01 5.393463253862024187e-02
6.421022053651089800e-01 5.449349917223173662e-02
6.421990042735790105e-01 5.153192198327165990e-02
6.422958031820480418e-01 4.896124521052391126e-02
6.423926020905170731e-01 5.159498718119664290e-02
6.424894009989869925e-01 5.374419389876686909e-02
